"region","date","asp","units"
"SanDiego","6/4/2017",1.13,559985.06
"SanDiego","5/28/2017",1.27,532494.25
"SanDiego","5/21/2017",1.27,481522.42
"SanDiego","5/14/2017",1.08,556946.85
"SanDiego","5/7/2017",1.05,613046.52
"SanDiego","4/30/2017",1.18,498381.64
"SanDiego","4/23/2017",1.18,500367.63
"SanDiego","4/16/2017",1.29,465624.88
"SanDiego","4/9/2017",1.22,461063.08
"SanDiego","4/2/2017",1.22,455329.05
"SanDiego","3/26/2017",1.28,430467.52
"SanDiego","3/19/2017",1.25,460355.92
"SanDiego","3/12/2017",1.24,445311.34
"SanDiego","3/5/2017",1.04,517701.26
"SanDiego","2/26/2017",0.88,572076.4
"SanDiego","2/19/2017",0.97,497333.98
"SanDiego","2/12/2017",0.7,645130.97
"SanDiego","2/5/2017",0.63,892740.87
"SanDiego","1/29/2017",0.65,776310.02
"SanDiego","1/22/2017",0.74,695873.15
"SanDiego","1/15/2017",0.87,580190.82
"SanDiego","1/8/2017",0.96,582835.25
"SanDiego","1/1/2017",0.93,560310.35
"SanFrancisco","12/31/2017",0.92,1174818.67
"SanFrancisco","12/24/2017",1.15,860922.52
"SanFrancisco","12/17/2017",1.4,674625.07
"SanFrancisco","12/10/2017",1.05,992871.42
"SanFrancisco","12/3/2017",1.28,798853
"SanFrancisco","11/26/2017",1.52,630939
"SanFrancisco","11/19/2017",1.48,657693
"SanFrancisco","11/12/2017",1.27,875104
"SanFrancisco","11/5/2017",1.41,787625.8
"SanFrancisco","10/29/2017",1.56,716567.05
"SanFrancisco","10/22/2017",1.57,768374.15
"SanFrancisco","10/15/2017",1.76,671239.19
"SanFrancisco","10/8/2017",1.65,780710.38
"SanFrancisco","10/1/2017",1.79,660452.07
"SanFrancisco","9/24/2017",1.76,653751.09
"SanFrancisco","9/17/2017",1.81,648318.59
"SanFrancisco","9/10/2017",1.71,688636.33
"SanFrancisco","9/3/2017",1.78,667860.21
"SanFrancisco","8/27/2017",2.09,600153.2
"SanFrancisco","8/20/2017",2.07,561541.93
"SanFrancisco","8/13/2017",1.29,821395.74
"SanFrancisco","8/6/2017",1.62,723557.56
"SanFrancisco","7/30/2017",1.3,897443.52
"SanFrancisco","7/23/2017",1.66,675183.5
"SanFrancisco","7/16/2017",1.74,732328.94
"SanFrancisco","7/9/2017",1.69,715078.15
"SanFrancisco","7/2/2017",1.7,700809.09
"SanFrancisco","6/25/2017",1.53,874937.71
"SanFrancisco","6/18/2017",1.77,660386.27
"SanFrancisco","6/11/2017",1.8,608604.75
"SanFrancisco","6/4/2017",1.83,650426.37
"SanFrancisco","5/28/2017",1.78,664075.57
"SanFrancisco","5/21/2017",1.86,652301.59
"SanFrancisco","5/14/2017",1.77,652375.87
"SanFrancisco","5/7/2017",1.42,956829.89
"SanFrancisco","4/30/2017",1.93,612104.34
"SanFrancisco","4/23/2017",1.83,613563.9
"SanFrancisco","4/16/2017",1.69,670281.46
"SanFrancisco","4/9/2017",1.22,961954.91
"SanFrancisco","4/2/2017",1.79,632537.9
"SanFrancisco","3/26/2017",1.79,617981.91
"SanFrancisco","3/19/2017",1.79,639050.82
"SanFrancisco","3/12/2017",1.8,620908.22
"SanFrancisco","3/5/2017",1.59,672242.8
"SanFrancisco","2/26/2017",1.18,891688.67
"SanFrancisco","2/19/2017",1.17,863688.61
"SanFrancisco","2/12/2017",1.14,765983.21
"SanFrancisco","2/5/2017",0.84,1557975.05
"SanFrancisco","1/29/2017",1.13,909650.62
"SanFrancisco","1/22/2017",0.94,1089513.11
"SanFrancisco","1/15/2017",1.23,848267.19
"SanFrancisco","1/8/2017",1.22,953770.46
"SanFrancisco","1/1/2017",0.95,1047175.33
"Seattle","12/31/2017",1.1,559149.89
"Seattle","12/24/2017",1.46,394845.19
"Seattle","12/17/2017",1.49,361827.41
"Seattle","12/10/2017",1.39,389912.46
"Seattle","12/3/2017",1.26,500180
"Seattle","11/26/2017",1.61,322421
"Seattle","11/19/2017",1.62,347463
"Seattle","11/12/2017",1.34,498620
"Seattle","11/5/2017",1.37,503544.6
"Seattle","10/29/2017",1.53,452358.05
"Seattle","10/22/2017",1.48,468703.71
"Seattle","10/15/2017",1.74,411343.55
"Seattle","10/8/2017",2.02,358445.95
"Seattle","10/1/2017",2.01,363941.68
"Seattle","9/24/2017",1.99,367468.92
"Seattle","9/17/2017",1.88,431277.46
"Seattle","9/10/2017",2.07,388099.41
"Seattle","9/3/2017",1.94,409075.07
"Seattle","8/27/2017",1.54,562332.61
"Seattle","8/20/2017",1.67,496897.67
"Seattle","8/13/2017",1.81,438236.06
"Seattle","8/6/2017",1.73,493703.62
"Seattle","7/30/2017",1.72,470813.03
"Seattle","7/23/2017",1.54,509159.42
"Seattle","7/16/2017",1.68,473361.62
"Seattle","7/9/2017",1,905064.3
"Seattle","7/2/2017",1.21,682920.51
"Seattle","6/25/2017",1.17,680060.61
"Seattle","6/18/2017",1.16,696101.26
"Seattle","6/11/2017",1.21,664560.99
"Seattle","6/4/2017",1.21,681109.55
"Seattle","5/28/2017",1.19,729001.29
"Seattle","5/21/2017",1.25,628075.85
"Seattle","5/14/2017",1.09,760302.75
"Seattle","5/7/2017",1,962478.04
"Seattle","4/30/2017",0.92,906413.45
"Seattle","4/23/2017",1.11,653100.77
"Seattle","4/16/2017",1.09,682386.6
"Seattle","4/9/2017",0.96,838359.35
"Seattle","4/2/2017",1.18,618377.56
"Seattle","3/26/2017",1.16,608172.61
"Seattle","3/19/2017",1.14,600698.43
"Seattle","3/12/2017",0.91,846864.87
"Seattle","3/5/2017",0.94,803073.94
"Seattle","2/26/2017",0.8,823735.2
"Seattle","2/19/2017",0.87,758887.32
"Seattle","2/12/2017",0.77,750095.92
"Seattle","2/5/2017",0.76,1093144.23
"Seattle","1/29/2017",0.86,838930.98
"Seattle","1/22/2017",0.85,865893.82
"Seattle","1/15/2017",0.93,755537.27
"Seattle","1/8/2017",0.8,938061.93
"Seattle","1/1/2017",0.84,822000.04
"SouthCarolina","12/31/2017",0.99,460716.58
"SouthCarolina","12/24/2017",1.22,294202.67
"SouthCarolina","12/17/2017",1.04,348367.63
"SouthCarolina","12/10/2017",1.02,382563.7
"SouthCarolina","12/3/2017",1.12,349900
"SouthCarolina","11/26/2017",1.25,269322
"SouthCarolina","11/19/2017",1.23,295766
"SouthCarolina","11/12/2017",1.23,340345
"SouthCarolina","11/5/2017",1.28,308280.39
"SouthCarolina","10/29/2017",1.32,310343.81
"SouthCarolina","10/22/2017",1.57,275350.6
"SouthCarolina","10/15/2017",1.69,275807.02
"SouthCarolina","10/8/2017",1.56,316112.15
"SouthCarolina","10/1/2017",1.64,296183.33
"SouthCarolina","9/24/2017",1.57,300285.1
"SouthCarolina","9/17/2017",1.46,311277.81
"SouthCarolina","9/10/2017",1.42,286146.89
"SouthCarolina","9/3/2017",1.44,328515.05
"SouthCarolina","8/27/2017",1.41,333689.71
"SouthCarolina","8/20/2017",1.4,348843.91
"SouthCarolina","8/13/2017",1.36,370979.09
"SouthCarolina","8/6/2017",1.37,336237.92
"SouthCarolina","7/30/2017",1.3,359544.03
"SouthCarolina","7/23/2017",1.3,382711.86
"SouthCarolina","7/16/2017",1.28,385644.8
"SouthCarolina","7/9/2017",1.24,380517.93
"SouthCarolina","7/2/2017",1.28,413263.16
"SouthCarolina","6/25/2017",1.17,406520.66
"SouthCarolina","6/18/2017",1.3,356093.51
"SouthCarolina","6/11/2017",1.3,404634.09
"SouthCarolina","6/4/2017",1.33,423186.06
"SouthCarolina","5/28/2017",1.41,393303.27
"SouthCarolina","5/21/2017",1.38,363333.32
"SouthCarolina","5/14/2017",1.34,367894.37
"SouthCarolina","5/7/2017",1.19,531412.4
"SouthCarolina","4/30/2017",1.34,429088.02
"SouthCarolina","4/23/2017",1.36,374054.54
"SouthCarolina","4/16/2017",1.37,368844.67
"SouthCarolina","4/9/2017",1.38,345869.64
"SouthCarolina","4/2/2017",1.38,366510.61
"SouthCarolina","3/26/2017",1.41,343469.43
"SouthCarolina","3/19/2017",1.37,332804.42
"SouthCarolina","3/12/2017",1.4,325834.91
"SouthCarolina","3/5/2017",1.31,326142.89
"SouthCarolina","2/26/2017",1.06,404208.68
"SouthCarolina","2/19/2017",1.14,331446.6
"SouthCarolina","2/12/2017",0.99,395220.24
"SouthCarolina","2/5/2017",0.81,706098.15
"SouthCarolina","1/29/2017",1.11,395411.39
"SouthCarolina","1/22/2017",1,451738.89
"SouthCarolina","1/15/2017",1.14,369916.29
"SouthCarolina","1/8/2017",1.15,352660.2
"SouthCarolina","1/1/2017",1,402162.87
"Spokane","12/31/2017",0.94,98086.34
"Spokane","12/24/2017",1.32,66895.5
"Spokane","12/17/2017",1.34,61276.15
"Spokane","12/10/2017",1.2,74626.15
"Spokane","12/3/2017",1.16,80464
"Spokane","11/26/2017",1.49,48850
"Spokane","11/19/2017",1.3,64230
"Spokane","11/12/2017",1.17,86928
"Spokane","11/5/2017",1.32,78530.28
"Spokane","10/29/2017",1.41,70870.34
"Spokane","10/22/2017",1.31,77451.36
"Spokane","10/15/2017",1.6,63283.44
"Spokane","10/8/2017",1.82,56315.89
"Spokane","10/1/2017",1.83,55420.33
"Spokane","9/24/2017",1.84,54348.48
"Spokane","9/17/2017",1.66,65219.18
"Spokane","9/10/2017",1.89,57493.94
"Spokane","9/3/2017",1.58,75840.73
"Spokane","8/27/2017",1.42,86969.36
"Spokane","8/20/2017",1.65,72084.39
"Spokane","8/13/2017",1.67,68140.75
"Spokane","8/6/2017",1.55,77832.62
"Spokane","7/30/2017",1.56,75067.88
"Spokane","7/23/2017",1.44,77668
"Spokane","7/16/2017",1.35,86112.54
"Spokane","7/9/2017",0.97,128455.05
"Spokane","7/2/2017",1.2,102306.61
"Spokane","6/25/2017",1.12,103925.6
"Spokane","6/18/2017",1.11,103313.47
"Spokane","6/11/2017",1.16,94583.08
"Spokane","6/4/2017",1.16,97756.24
"Spokane","5/28/2017",1.15,102536.61
"Spokane","5/21/2017",1.14,92273.1
"Spokane","5/14/2017",1.08,108411.15
"Spokane","5/7/2017",1,140992.26
"Spokane","4/30/2017",1.02,114753.82
"Spokane","4/23/2017",1.02,100154.13
"Spokane","4/16/2017",1.09,101877.38
"Spokane","4/9/2017",0.93,126295.09
"Spokane","4/2/2017",1.12,95055.86
"Spokane","3/26/2017",1.09,93209.14
"Spokane","3/19/2017",0.92,110951.46
"Spokane","3/12/2017",0.83,132799.77
"Spokane","3/5/2017",0.85,128940.32
"Spokane","2/26/2017",0.75,122591.72
"Spokane","2/19/2017",0.85,101482.65
"Spokane","2/12/2017",0.77,110492.2
"Spokane","2/5/2017",0.76,165785.94
"Spokane","1/29/2017",0.84,112192.95
"Spokane","1/22/2017",0.88,113430.5
"Spokane","1/15/2017",0.93,107376.76
"Spokane","1/8/2017",0.78,144931.3
"Spokane","1/1/2017",0.87,115041.61
"StLouis","12/31/2017",1.14,192170.15
"StLouis","12/24/2017",1.38,149940.62
"StLouis","12/17/2017",1.17,154325.75
"StLouis","12/10/2017",1.18,156410.57
"StLouis","12/3/2017",1.37,132165
"StLouis","11/26/2017",1.31,126244
"StLouis","11/19/2017",1.23,152206
"StLouis","11/12/2017",1.3,169251
"StLouis","11/5/2017",1.55,125685.45
"StLouis","10/29/2017",1.34,134388.82
"StLouis","10/22/2017",1.61,120265.74
"StLouis","10/15/2017",1.75,125434.52
"StLouis","10/8/2017",1.83,127591.09
"StLouis","10/1/2017",1.83,129576.56
"StLouis","9/24/2017",1.83,144890.83
"StLouis","9/17/2017",1.72,122734.74
"StLouis","9/10/2017",1.47,197546.49
"StLouis","9/3/2017",1.69,155772.26
"StLouis","8/27/2017",1.71,153581.11
"StLouis","8/20/2017",1.6,168054.68
"StLouis","8/13/2017",1.49,169526.52
"StLouis","8/6/2017",1.49,163833.23
"StLouis","7/30/2017",1.52,154896.27
"StLouis","7/23/2017",1.33,194261.62
"StLouis","7/16/2017",1.45,176564.58
"StLouis","7/9/2017",1.26,214965.37
"StLouis","7/2/2017",1.14,192174.84
"StLouis","6/25/2017",1.31,185418.99
"StLouis","6/18/2017",1.3,201993.63
"StLouis","6/11/2017",1.32,197442.71
"StLouis","6/4/2017",1.28,211538.7
"StLouis","5/28/2017",1.23,220314.55
"StLouis","5/21/2017",1.17,229193.81
"StLouis","5/14/2017",1.3,196829.3
"StLouis","5/7/2017",1.37,214795.58
"StLouis","4/30/2017",1.37,200743.79
"StLouis","4/23/2017",1.51,174613.45
"StLouis","4/16/2017",1.52,144788.05
"StLouis","4/9/2017",1.27,145196.59
"StLouis","4/2/2017",1.33,116596.47
"StLouis","3/26/2017",1.33,110960.45
"StLouis","3/19/2017",1.18,136296.62
"StLouis","3/12/2017",1.36,102939.99
"StLouis","3/5/2017",1.38,112515.7
"StLouis","2/26/2017",1.29,142253.42
"StLouis","2/19/2017",1.09,144525.33
"StLouis","2/12/2017",0.99,153045.63
"StLouis","2/5/2017",0.88,237276.96
"StLouis","1/29/2017",1,192362.18
"StLouis","1/22/2017",1.14,155424.95
"StLouis","1/15/2017",1.11,183270.4
"StLouis","1/8/2017",1.11,152614.52
"StLouis","1/1/2017",1.11,144323.7
"Syracuse","12/31/2017",1.39,59077.02
"Syracuse","12/24/2017",1.31,57784.05
"Syracuse","12/17/2017",1.3,49219.75
"Syracuse","12/10/2017",1.24,59965.39
"Syracuse","12/3/2017",1.25,80838
"Syracuse","11/26/2017",1.29,44800
"Syracuse","11/19/2017",1.43,61126
"Syracuse","11/12/2017",1.32,62300
"Syracuse","11/5/2017",1.44,52028.11
"Syracuse","10/29/2017",1.46,53621.45
"Syracuse","10/22/2017",1.51,44004.03
"Syracuse","10/15/2017",1.57,43715.52
"Syracuse","10/8/2017",1.57,45452.47
"Syracuse","10/1/2017",1.58,47034.13
"Syracuse","9/24/2017",1.47,53868.66
"Syracuse","9/17/2017",1.38,62352.95
"Syracuse","9/10/2017",1.59,72483.1
"Syracuse","9/3/2017",1.64,59583.07
"Syracuse","8/27/2017",1.41,63048.42
"Syracuse","8/20/2017",1.42,60657.76
"Syracuse","8/13/2017",1.45,78489.49
"Syracuse","8/6/2017",1.4,69322.32
"Syracuse","7/30/2017",1.43,64459.46
"Syracuse","7/23/2017",1.38,68030.78
"Syracuse","7/16/2017",1.38,69590.82
"Syracuse","7/9/2017",1.38,77529.57
"Syracuse","7/2/2017",1.42,71770.39
"Syracuse","6/25/2017",1.48,58174.88
"Syracuse","6/18/2017",1.54,61468.49
"Syracuse","6/11/2017",1.66,58542.16
"Syracuse","6/4/2017",1.65,64255.79
"Syracuse","5/28/2017",1.71,87335.11
"Syracuse","5/21/2017",1.6,65540.84
"Syracuse","5/14/2017",1.66,74951.66
"Syracuse","5/7/2017",1.63,89105.75
"Syracuse","4/30/2017",1.36,96486.66
"Syracuse","4/23/2017",1.5,63453.06
"Syracuse","4/16/2017",1.6,75156.9
"Syracuse","4/9/2017",1.61,79779.92
"Syracuse","4/2/2017",1.6,75253.52
"Syracuse","3/26/2017",1.37,88278.7
"Syracuse","3/19/2017",1.59,68447.26
"Syracuse","3/12/2017",1.53,73839.48
"Syracuse","3/5/2017",1.42,72748.04
"Syracuse","2/26/2017",1.57,60421.42
"Syracuse","2/19/2017",1.71,61608.13
"Syracuse","2/12/2017",1.5,67899.62
"Syracuse","2/5/2017",1.49,104027.11
"Syracuse","1/29/2017",1.36,71809.68
"Syracuse","1/22/2017",1.52,79859.72
"Syracuse","1/15/2017",1.4,68598.22
"Syracuse","1/8/2017",1.43,67353.38
"Syracuse","1/1/2017",1.55,64284.03
"Tampa","12/31/2017",1.16,548933.38
"Tampa","12/24/2017",1.4,335782.87
"Tampa","12/17/2017",1,449048.75
"Tampa","12/10/2017",1.02,474890.22
"Tampa","12/3/2017",1.27,381605
"Tampa","11/26/2017",1.4,295940
"Tampa","11/19/2017",1.21,406797
"Tampa","11/12/2017",1.35,383991
"Tampa","11/5/2017",1.48,323634.05
"Tampa","10/29/2017",1.19,479880.25
"Tampa","10/22/2017",1.54,366454.43
"Tampa","10/15/2017",1.71,328041.36
"Tampa","10/8/2017",1.76,362523.96
"Tampa","10/1/2017",1.96,298663.48
"Tampa","9/24/2017",1.86,293617.05
"Tampa","9/17/2017",1.76,304681.73
"Tampa","9/10/2017",1.76,246731.78
"Tampa","9/3/2017",1.89,294705.99
"Tampa","8/27/2017",1.63,291725.75
"Tampa","8/20/2017",1.64,289379.57
"Tampa","8/13/2017",1.49,367628.08
"Tampa","8/6/2017",1.46,312638.58
"Tampa","7/30/2017",1.44,317250.55
"Tampa","7/23/2017",1.42,349228.39
"Tampa","7/16/2017",1.5,309815.95
"Tampa","7/9/2017",1.45,323653.24
"Tampa","7/2/2017",1.45,407584.72
"Tampa","6/25/2017",1.39,357813.41
"Tampa","6/18/2017",1.43,336746.96
"Tampa","6/11/2017",1.42,410602.09
"Tampa","6/4/2017",1.43,418788.68
"Tampa","5/28/2017",1.41,418872.37
"Tampa","5/21/2017",1.44,373821.74
"Tampa","5/14/2017",1.43,342985.7
"Tampa","5/7/2017",1.15,582405.72
"Tampa","4/30/2017",1.25,534175.65
"Tampa","4/23/2017",1.46,358385.91
"Tampa","4/16/2017",1.48,335494.24
"Tampa","4/9/2017",1.5,327808.93
"Tampa","4/2/2017",1.63,321691.27
"Tampa","3/26/2017",1.67,308197.46
"Tampa","3/19/2017",1.58,312270.07
"Tampa","3/12/2017",1.57,310151.12
"Tampa","3/5/2017",1.59,292544.83
"Tampa","2/26/2017",1.23,369337.81
"Tampa","2/19/2017",1.29,297524.28
"Tampa","2/12/2017",0.95,484658.75
"Tampa","2/5/2017",0.79,893143.94
"Tampa","1/29/2017",1.21,445251.37
"Tampa","1/22/2017",1,547800.42
"Tampa","1/15/2017",1.24,425887.79
"Tampa","1/8/2017",1.27,351707.78
"Tampa","1/1/2017",0.93,578061.29
"WestTexNewMexico","12/31/2017",0.89,727024.03
"WestTexNewMexico","12/24/2017",0.93,769970.84
"WestTexNewMexico","12/17/2017",0.85,754023.66
"WestTexNewMexico","12/10/2017",0.86,751137.79
"WestTexNewMexico","12/3/2017",0.85,799879
"WestTexNewMexico","11/26/2017",0.91,623094
"WestTexNewMexico","11/19/2017",0.95,654996
"WestTexNewMexico","11/12/2017",0.93,759126
"WestTexNewMexico","11/5/2017",0.94,791515.45
"WestTexNewMexico","10/29/2017",1.02,660019.25
"WestTexNewMexico","10/22/2017",1.04,673664.68
"WestTexNewMexico","10/15/2017",1.15,615558.48
"WestTexNewMexico","10/8/2017",1.2,591001.79
"WestTexNewMexico","10/1/2017",1.22,598455.99
"WestTexNewMexico","9/24/2017",1.22,584045.7
"WestTexNewMexico","9/17/2017",1.2,585989.67
"WestTexNewMexico","9/10/2017",1.14,649192.58
"WestTexNewMexico","9/3/2017",1.14,666775.1
"WestTexNewMexico","8/27/2017",1.08,645080.71
"WestTexNewMexico","8/20/2017",1.01,772883.21
"WestTexNewMexico","8/13/2017",0.95,867284.03
"WestTexNewMexico","8/6/2017",0.95,871230.15
"WestTexNewMexico","7/30/2017",1.01,837672.89
"WestTexNewMexico","7/23/2017",1.03,848944.78
"WestTexNewMexico","7/16/2017",0.95,887639.13
"WestTexNewMexico","7/9/2017",0.84,1083015.1
"WestTexNewMexico","7/2/2017",0.86,1023584.42
"WestTexNewMexico","6/25/2017",0.85,1022130.1
"WestTexNewMexico","6/18/2017",0.87,1046946.87
"WestTexNewMexico","6/11/2017",0.83,1090267.81
"WestTexNewMexico","6/4/2017",0.83,1104682.52
"WestTexNewMexico","5/28/2017",0.91,1042737.97
"WestTexNewMexico","5/21/2017",0.89,999265.6
"WestTexNewMexico","5/14/2017",0.84,1108372.45
"WestTexNewMexico","5/7/2017",0.82,1159488.49
"WestTexNewMexico","4/30/2017",0.81,978289.98
"WestTexNewMexico","4/23/2017",0.75,1108328.51
"WestTexNewMexico","4/16/2017",0.82,1115442.01
"WestTexNewMexico","4/9/2017",0.9,818355.5
"WestTexNewMexico","4/2/2017",0.86,886455.71
"WestTexNewMexico","3/26/2017",0.84,910903.81
"WestTexNewMexico","3/19/2017",0.84,914181.01
"WestTexNewMexico","3/12/2017",0.86,813341.58
"WestTexNewMexico","3/5/2017",0.84,841019.69
"WestTexNewMexico","2/26/2017",0.79,864199.16
"WestTexNewMexico","2/19/2017",0.8,870359.48
"WestTexNewMexico","2/12/2017",0.65,1122062.47
"WestTexNewMexico","2/5/2017",0.52,1637554.42
"WestTexNewMexico","1/29/2017",0.74,979146.85
"WestTexNewMexico","1/22/2017",0.67,1100953.14
"WestTexNewMexico","1/15/2017",0.73,1068598.28
"WestTexNewMexico","1/8/2017",0.76,954821.31
"WestTexNewMexico","1/1/2017",0.75,819748.75
"Albany","3/25/2018",1.57,149396.5
"Albany","3/18/2018",1.35,105304.65
"Albany","3/11/2018",1.12,144648.75
"Albany","3/4/2018",1.08,139520.6
"Albany","2/25/2018",1.28,104278.89
"Albany","2/18/2018",1.43,85630.24
"Albany","2/11/2018",1.45,121804.36
"Albany","2/4/2018",1.03,216738.47
"Albany","1/28/2018",1.57,93625.03
"Albany","1/21/2018",1.69,135196.35
"Albany","1/14/2018",1.42,95246.38
"Albany","1/7/2018",1.13,98540.22
"Atlanta","3/25/2018",1.04,624645.42
"Atlanta","3/18/2018",0.95,730449.69
"Atlanta","3/11/2018",0.96,695821.13
"Atlanta","3/4/2018",1.08,594551.6
"Atlanta","2/25/2018",1.06,586240.44
"Atlanta","2/18/2018",1.04,538448.01
"Atlanta","2/11/2018",0.87,723928.38
"Atlanta","2/4/2018",0.86,957792.07
"Atlanta","1/28/2018",1.08,559460.44
"Atlanta","1/21/2018",1.1,639421.29
"Atlanta","1/14/2018",1.1,670766.04
"Atlanta","1/7/2018",0.98,713915.8
"BaltimoreWashington","3/25/2018",1.23,986038.75
"BaltimoreWashington","3/18/2018",1.16,1113242.82
"BaltimoreWashington","3/11/2018",1.36,874780.27
"BaltimoreWashington","3/4/2018",1.25,988572.63
"BaltimoreWashington","2/25/2018",1.37,836294.71
"BaltimoreWashington","2/18/2018",1.42,796515.52
"BaltimoreWashington","2/11/2018",1.41,900558.38
"BaltimoreWashington","2/4/2018",1.12,1225103.27
"BaltimoreWashington","1/28/2018",1.12,1152539.42
"BaltimoreWashington","1/21/2018",1.18,1102213.13
"BaltimoreWashington","1/14/2018",1.49,799726.89
"BaltimoreWashington","1/7/2018",1.5,771313.78
"Boise","3/25/2018",1.28,85839.98
"Boise","3/18/2018",1.03,119045.04
"Boise","3/11/2018",1.26,80611.01
"Boise","3/4/2018",1.22,91070.8
"Boise","2/25/2018",1.09,113183.43
"Boise","2/18/2018",1.25,80833.06
"Boise","2/11/2018",1.14,93106.27
"Boise","2/4/2018",1.07,128702.15
"Boise","1/28/2018",1.12,105025.45
"Boise","1/21/2018",1.25,88727.77
"Boise","1/14/2018",1.15,111113.11
"Boise","1/7/2018",1.3,85697.65
"Boston","3/25/2018",1.39,641462.43
"Boston","3/18/2018",1.38,602177.43
"Boston","3/11/2018",1.34,629090.87
"Boston","3/4/2018",1.19,785188.72
"Boston","2/25/2018",1.41,527274.99
"Boston","2/18/2018",1.51,515022.94
"Boston","2/11/2018",1.3,834304.52
"Boston","2/4/2018",1.39,725934.21
"Boston","1/28/2018",1.22,800274.4
"Boston","1/21/2018",1.12,999783.13
"Boston","1/14/2018",1.49,533150.49
"Boston","1/7/2018",1.28,685417.51
"BuffaloRochester","3/25/2018",1.21,163592.4
"BuffaloRochester","3/18/2018",1.14,166358.32
"BuffaloRochester","3/11/2018",1.16,185174.55
"BuffaloRochester","3/4/2018",1.19,168190.37
"BuffaloRochester","2/25/2018",1.23,151330.38
"BuffaloRochester","2/18/2018",1.28,144087.48
"BuffaloRochester","2/11/2018",1.27,151057.53
"BuffaloRochester","2/4/2018",1.32,188654.47
"BuffaloRochester","1/28/2018",1.27,158637.92
"BuffaloRochester","1/21/2018",1.29,161887.27
"BuffaloRochester","1/14/2018",1.32,159070.65
"BuffaloRochester","1/7/2018",1.28,161876.76
"Charlotte","3/25/2018",1.32,258547.55
"Charlotte","3/18/2018",0.99,396324.57
"Charlotte","3/11/2018",1.27,279661.71
"Charlotte","3/4/2018",1.32,259060.74
"Charlotte","2/25/2018",1.34,249254.23
