"longitude","latitude","housingMedianAge","population","households","medianIncome","medianHouseValue","AveBedrms","AveRooms","AveOccupancy"
-116.87,32.75,15,993,309,55164,248900,1.03883495145631,6.64401294498382,3.21359223300971
-116.91,32.73,8,2048,575,64745,300300,1.08521739130435,8.05217391304348,3.56173913043478
-116.87,32.72,13,1431,503,57652,259900,0.976143141153082,6.49701789264414,2.84493041749503
-116.89,32.67,9,1355,362,62578,293100,1.08563535911602,7.32596685082873,3.74309392265193
-116.76,32.74,14,2129,688,47367,214500,1.09156976744186,5.9375,3.09447674418605
-116.79,32.61,19,1421,491,35227,206100,1.05906313645621,5.40122199592668,2.89409368635438
-122.41,37.81,25,592,441,36728,500001,1.23582766439909,2.67120181405896,1.34240362811791
-122.41,37.81,31,2305,1201,18981,500001,1.09159034138218,3.32306411323897,1.91923397169026
-122.42,37.81,52,473,250,43472,500001,1.268,5.256,1.892
-122.42,37.8,52,838,510,80755,500001,1.13921568627451,5.5921568627451,1.64313725490196
-122.42,37.8,52,1848,1255,49211,500001,1.0796812749004,3.97211155378486,1.47250996015936
-122.42,37.8,50,958,712,32356,500001,1.02668539325843,3.50280898876404,1.34550561797753
-122.42,37.8,52,277,165,44712,500001,1.03030303030303,4.49090909090909,1.67878787878788
-122.41,37.8,52,1335,613,31477,500001,1.09624796084829,4.2137030995106,2.17781402936378
-122.41,37.8,52,1328,559,41607,350000,1.09302325581395,4.68336314847943,2.37567084078712
-122.41,37.8,52,1279,709,54378,500001,1.09308885754584,4.62341325811001,1.80394922425952
-122.41,37.8,52,629,247,25875,500001,1.02024291497976,3.28744939271255,2.54655870445344
-122.41,37.8,52,1906,863,36065,433300,1.09617612977984,4.7369640787949,2.20857473928158
-122.41,37.8,52,437,272,63245,500001,1.13602941176471,4.73529411764706,1.60661764705882
-122.4,37.8,52,679,448,47750,500001,1.28348214285714,4.15178571428571,1.515625
-122.4,37.8,52,920,503,42015,412500,1.12922465208748,4.16302186878728,1.82902584493042
-122.4,37.81,12,536,334,77852,250000,1.04491017964072,4.03892215568862,1.60479041916168
-122.41,37.8,52,1415,664,28229,375000,1.11596385542169,3.68975903614458,2.13102409638554
-122.4,37.8,52,1432,513,19063,3e+05,1.11111111111111,3.20077972709552,2.79142300194932
-122.41,37.8,52,1700,400,27500,168800,0.9875,3.485,4.25
-122.41,37.8,52,1016,395,33839,4e+05,1.05316455696203,4.36455696202532,2.57215189873418
-122.41,37.8,52,2957,710,18295,243800,1.05352112676056,2.62816901408451,4.16478873239437
-122.41,37.8,30,1648,684,8836,450000,1.07894736842105,2.66228070175439,2.4093567251462
-122.41,37.8,52,1446,711,58660,500001,1.17721518987342,5.19971870604782,2.0337552742616
-122.41,37.8,52,1785,733,35746,350000,1.02455661664393,3.94542974079127,2.43519781718963
-122.41,37.79,52,2062,966,29871,380000,1.04658385093168,3.72463768115942,2.13457556935818
-122.42,37.8,52,1156,651,43472,500001,1.05222734254992,4.29646697388633,1.77572964669739
-122.42,37.8,52,1830,977,42458,450000,1.06448311156602,3.91299897645855,1.87308085977482
-122.42,37.8,52,1576,1034,20987,458300,1.07833655705996,3.21179883945841,1.52417794970986
-122.42,37.8,52,932,427,33643,420000,1.13817330210773,4.1615925058548,2.18266978922717
-122.42,37.8,52,2122,850,25603,287500,1.02352941176471,3.60823529411765,2.49647058823529
-122.42,37.79,52,2286,994,25650,225000,1.0271629778672,3.47786720321932,2.29979879275654
-122.42,37.79,52,2112,1045,21343,4e+05,1.05263157894737,3.21913875598086,2.02105263157895
-122.42,37.79,52,2452,1131,25013,275000,1.08930150309461,3.10433244916004,2.16799292661362
-122.41,37.79,52,1711,830,30296,500001,1.02530120481928,3.50481927710843,2.06144578313253
-122.41,37.79,52,1178,727,33681,500001,1.19532324621733,4.54195323246217,1.62035763411279
-122.41,37.79,52,904,431,35066,350000,1.26218097447796,5.0139211136891,2.09744779582367
-122.41,37.8,52,1846,620,19145,225000,1.03548387096774,3.2241935483871,2.97741935483871
-122.41,37.79,52,1515,861,13668,55000,1.08943089430894,2.67363530778165,1.7595818815331
-122.41,37.8,52,3260,1457,9000,500001,1.05353466026081,2.23747426218257,2.23747426218257
-122.39,37.8,25,1525,1169,45581,500001,1.26090675791275,3.901625320787,1.30453378956373
-122.4,37.79,52,1007,623,14552,450000,1.05939004815409,1.90208667736758,1.61637239165329
-122.41,37.79,52,1688,662,15156,237500,1.11480362537764,2.16918429003021,2.54984894259819
-122.41,37.79,52,1504,1047,32059,500001,1.22827125119389,3.44794651384909,1.43648519579752
-122.41,37.79,52,3436,2119,25166,275000,1.1840490797546,2.83907503539405,1.62151958470977
-122.42,37.79,52,1761,1029,18068,225000,1.20602526724976,2.65986394557823,1.71137026239067
-122.41,37.79,52,4518,2538,17240,225000,1.08234830575256,2.2785657998424,1.78014184397163
-122.42,37.78,26,628,445,23304,500001,1.13932584269663,1.8247191011236,1.41123595505618
-122.42,37.78,27,1211,752,8543,500001,1.17553191489362,2.29787234042553,1.61037234042553
-122.43,37.81,39,1137,725,37679,500001,1.15448275862069,4.51724137931035,1.56827586206897
-122.44,37.8,52,1310,963,34801,500001,1.1858774662513,3.97715472481828,1.36033229491173
-122.44,37.8,52,540,319,42857,500001,1.29153605015674,5.40438871473354,1.69278996865204
-122.43,37.81,52,1297,798,46781,500001,1.18045112781955,5.39974937343358,1.62531328320802
-122.45,37.81,52,287,184,39028,500001,1.75,7.47282608695652,1.55978260869565
-122.44,37.8,52,500,335,50376,500001,1.77313432835821,8.56417910447761,1.49253731343284
-122.44,37.8,52,1045,620,45523,500001,1.18548387096774,5.25322580645161,1.68548387096774
-122.44,37.8,52,714,448,32447,500001,1.04910714285714,3.52678571428571,1.59375
-122.44,37.8,52,445,257,27717,5e+05,1.13229571984436,3.91439688715953,1.73151750972763
-122.44,37.8,52,1145,658,46250,500001,1.09270516717325,4.78571428571429,1.74012158054711
-122.44,37.8,52,842,410,79761,500001,1.15121951219512,7.70975609756098,2.05365853658537
-122.44,37.8,52,1029,577,52539,500001,1.02772963604853,4.96533795493934,1.78336221837088
-122.44,37.8,52,727,464,39856,500001,1.04956896551724,3.45474137931034,1.56681034482759
-122.43,37.8,52,1259,806,41047,466700,1.05210918114144,3.93548387096774,1.56203473945409
-122.43,37.8,52,1302,764,41990,4e+05,1.06413612565445,3.64921465968586,1.70418848167539
-122.43,37.8,52,1240,779,33715,5e+05,1.05391527599487,3.84338896020539,1.59178433889602
-122.43,37.8,52,1045,669,36893,475000,1.08520179372197,2.95366218236173,1.56203288490284
-122.43,37.8,52,349,233,32235,5e+05,1.07725321888412,4.3175965665236,1.49785407725322
-122.43,37.8,52,553,288,40417,500001,1.11805555555556,4.79166666666667,1.92013888888889
-122.42,37.8,52,1014,685,40380,500001,1.12700729927007,3.87883211678832,1.48029197080292
-122.43,37.8,52,925,552,50365,5e+05,1.03623188405797,4.88405797101449,1.67572463768116
-122.43,37.8,52,959,607,57934,500001,1.06919275123558,4.15156507413509,1.57990115321252
-122.43,37.8,52,954,572,45399,500001,1.08741258741259,4.8986013986014,1.66783216783217
-122.42,37.8,52,1466,1024,45913,500001,1.0859375,3.9833984375,1.431640625
-122.42,37.79,48,1980,1239,40156,500001,1.08313155770783,3.63680387409201,1.59806295399516
-122.43,37.79,52,1377,852,38068,500001,1.04694835680751,4.18427230046948,1.61619718309859
-122.43,37.79,52,1248,813,72623,500001,1.04182041820418,4.28782287822878,1.53505535055351
-122.43,37.79,52,2065,1374,58543,500001,1.13973799126638,4.50218340611354,1.50291120815138
-122.44,37.79,52,648,370,53124,500001,0.97027027027027,5.34864864864865,1.75135135135135
-122.44,37.79,52,402,157,108783,500001,0.961783439490446,8.5031847133758,2.56050955414013
-122.44,37.79,52,722,327,80755,500001,1.07951070336391,6.25382262996942,2.20795107033639
-122.44,37.79,52,483,181,150001,500001,1.02762430939227,7.99447513812155,2.66850828729282
-122.45,37.79,52,668,291,100914,500001,0.962199312714777,7.54639175257732,2.29553264604811
-122.45,37.79,52,1107,536,55634,500001,1.08022388059702,5.72574626865672,2.06529850746269
-122.45,37.79,52,731,429,14804,425000,1.12354312354312,4.04195804195804,1.7039627039627
-122.45,37.79,52,495,208,107097,500001,1.03365384615385,7.00480769230769,2.37980769230769
-122.46,37.79,52,304,110,142959,500001,0.872727272727273,8.17272727272727,2.76363636363636
-122.46,37.79,52,743,348,52909,500001,1.07183908045977,6.05172413793103,2.13505747126437
-122.44,37.79,52,800,487,39750,500001,1.09856262833676,3.73100616016427,1.64271047227926
-122.44,37.79,52,1525,796,44375,500001,1.05527638190955,4.57286432160804,1.91582914572864
-122.44,37.79,52,1371,799,64209,500001,1.01126408010013,4.73717146433041,1.71589486858573
-122.43,37.79,52,1319,887,43986,500001,1.05749718151071,3.9706877113867,1.48703494926719
-122.43,37.79,52,1152,830,42042,500001,1.16746987951807,3.87831325301205,1.38795180722892
-122.42,37.79,52,1202,804,26607,87500,1.11318407960199,3.12313432835821,1.49502487562189
-122.42,37.79,6,655,284,34423,117500,1.05985915492958,2.35915492957746,2.30633802816901
-122.43,37.79,50,1475,997,27165,500001,1.09829488465396,3.32196589769308,1.47943831494483
-122.43,37.79,52,1294,769,34375,500001,1.09492847854356,3.92717815344603,1.68270481144343
-122.43,37.79,25,649,379,50049,460000,1.03957783641161,4.31926121372032,1.71240105540897
-122.44,37.79,52,831,433,44464,500001,1.06466512702079,4.39491916859122,1.91916859122402
-122.44,37.79,52,1224,483,40882,468800,1.01656314699793,4.31262939958592,2.53416149068323
-122.44,37.79,52,614,356,36812,5e+05,1.07865168539326,4.84831460674157,1.7247191011236
-122.44,37.78,52,1243,573,28569,372200,1.14659685863874,4.70331588132635,2.16928446771379
-122.45,37.78,45,1320,693,31576,333300,1.00865800865801,3.96392496392496,1.9047619047619
-122.45,37.79,46,761,453,37188,500001,1.0242825607064,4.43487858719647,1.67991169977925
-122.45,37.78,52,1515,691,50156,500001,1.03617945007236,5.75253256150507,2.19247467438495
-122.43,37.79,24,1362,957,26782,450000,1.04597701149425,2.56948798328109,1.42319749216301
-122.43,37.78,10,1245,789,13062,220000,1.06844106463878,3.01647655259823,1.57794676806084
-122.44,37.78,39,901,281,14866,237500,1.10320284697509,4.20284697508897,3.20640569395018
-122.45,37.78,52,560,294,37159,494400,0.989795918367347,4.57482993197279,1.9047619047619
-122.45,37.78,52,1392,578,40000,355300,1.04844290657439,4.64705882352941,2.4083044982699
-122.46,37.78,47,837,375,52806,4e+05,1.01066666666667,4.48533333333333,2.232
-122.44,37.78,37,481,297,36875,492300,1.05723905723906,4.15824915824916,1.61952861952862
-122.44,37.78,52,1703,657,28654,280000,1.20395738203957,5.34246575342466,2.59208523592085
-122.44,37.78,44,561,326,38750,412500,1.02453987730061,4.73926380368098,1.72085889570552
-122.45,37.78,43,897,393,41319,322700,1.01017811704835,3.69465648854962,2.2824427480916
-122.45,37.78,48,464,205,32011,428300,0.946341463414634,4.94146341463415,2.26341463414634
-122.45,37.78,52,2198,418,36667,418400,1.04784688995215,4.86363636363636,5.25837320574163
-122.44,37.78,16,601,219,21510,146900,1.07762557077626,4.03196347031963,2.74429223744292
-122.43,37.78,49,1277,546,29792,350000,1.07509157509158,4.11355311355311,2.33882783882784
-122.44,37.78,52,1588,800,33882,471400,1.06375,3.77125,1.985
-122.44,37.78,52,1309,653,29430,341700,1.1271056661562,4.20673813169985,2.00459418070444
-122.44,37.78,52,514,284,24196,346200,0.982394366197183,3.93661971830986,1.80985915492958
-122.44,37.78,31,707,379,31607,293800,1.01846965699208,3.59894459102902,1.86543535620053
-122.43,37.78,26,1821,936,26392,287500,1.10470085470085,3.83226495726496,1.94551282051282
-122.43,37.78,2,577,363,36437,275000,1.28925619834711,3.31955922865014,1.58953168044077
-122.42,37.78,19,2079,1470,31462,187500,1.11904761904762,2.76530612244898,1.41428571428571
-122.42,37.78,17,1093,384,18438,72500,0.8828125,3.2734375,2.84635416666667
-122.43,37.78,17,1670,893,10770,115000,1.01679731243001,3.0548712206047,1.87010078387458
-122.43,37.78,24,1371,585,9355,112500,1.18974358974359,3.48205128205128,2.34358974358974
-122.42,37.78,52,634,341,24414,275000,1.24633431085044,2.90029325513196,1.85923753665689
-122.42,37.78,52,895,456,21516,187500,1.02850877192982,2.75,1.96271929824561
-122.43,37.78,29,1009,379,13844,177500,0.96042216358839,3.45646437994723,2.6622691292876
-122.43,37.78,52,1284,576,21050,316700,1.09027777777778,3.38888888888889,2.22916666666667
-122.43,37.78,52,2070,927,28202,442900,1.15318230852211,4.33009708737864,2.23300970873786
-122.43,37.77,52,1913,973,29567,425000,1.10174717368962,4.05344295991778,1.96608427543679
-122.44,37.78,52,1696,676,25721,475000,1.11390532544379,4.30621301775148,2.50887573964497
-122.44,37.77,52,1355,628,20161,364300,1.03025477707006,4.30732484076433,2.15764331210191
-122.45,37.77,52,1090,507,33679,350000,1.08086785009862,4.61341222879684,2.14990138067061
-122.45,37.77,52,1526,664,33068,500001,1.06626506024096,4.80120481927711,2.29819277108434
-122.45,37.77,52,885,437,30906,500001,1.06407322654462,3.94050343249428,2.02517162471396
-122.44,37.77,52,1518,777,36186,500001,1.03861003861004,4.47232947232947,1.95366795366795
-122.45,37.77,52,1039,472,41417,5e+05,1.07838983050847,4.86440677966102,2.20127118644068
-122.45,37.77,52,1100,585,30409,5e+05,1.07179487179487,3.74529914529915,1.88034188034188
-122.45,37.77,52,1275,553,33500,492900,1.13200723327306,4.78300180831826,2.30560578661844
-122.43,37.77,52,1712,787,33702,335700,1.0571791613723,4.52731893265565,2.17534942820839
-122.43,37.77,52,742,318,44450,4e+05,1.15094339622642,5.53459119496855,2.33333333333333
-122.44,37.77,52,939,501,32239,488900,1.03792415169661,3.99600798403194,1.87425149700599
-122.44,37.77,52,1428,700,30766,438900,1.05142857142857,4.27714285714286,2.04
-122.42,37.77,52,589,361,25186,250000,0.966759002770083,3.00831024930748,1.63157894736842
-122.42,37.77,52,867,515,28790,450000,1.10291262135922,3.7378640776699,1.68349514563107
-122.43,37.77,52,654,425,26914,366700,1.13411764705882,3.68705882352941,1.53882352941176
-122.43,37.77,52,1428,597,23977,412500,1.22110552763819,4.21105527638191,2.39195979899498
-122.43,37.77,52,1188,591,23887,337500,1.04906937394247,4.08798646362098,2.01015228426396
-122.43,37.77,52,872,471,32981,222700,1.00212314225053,3.95329087048832,1.85138004246285
-122.43,37.77,52,1939,1053,27587,354500,1.05982905982906,4.17568850902184,1.84140550807217
-122.43,37.77,52,1170,614,36894,418800,1.02442996742671,4.37296416938111,1.90553745928339
-122.44,37.77,52,849,530,51788,476900,1.05471698113208,4.78679245283019,1.60188679245283
-122.44,37.77,52,2023,1196,44085,4e+05,1.06020066889632,4.68561872909699,1.69147157190635
-122.44,37.76,38,833,435,68939,455900,1.03908045977011,5.06206896551724,1.91494252873563
-122.44,37.77,52,1494,619,44875,500001,1.07754442649435,5.21001615508885,2.41357027463651
-122.44,37.77,52,1374,714,43667,500001,1.04341736694678,4.90896358543417,1.92436974789916
-122.45,37.76,50,979,516,46912,500001,0.982558139534884,4.87984496124031,1.89728682170543
-122.45,37.76,52,621,315,46477,450000,0.926984126984127,4.62539682539683,1.97142857142857
-122.45,37.77,52,1269,639,35750,500001,1.06729264475743,4.84350547730829,1.98591549295775
-122.45,37.77,52,1737,797,45052,500001,1.06900878293601,4.94228356336261,2.17942283563363
-122.41,37.78,52,2124,739,11185,55000,1.13125845737483,2.60893098782138,2.87415426251691
-122.41,37.78,52,1520,614,14554,375000,1.24267100977199,2.49837133550489,2.47557003257329
-122.41,37.78,52,153,29,38625,350000,2.48275862068966,8.75862068965517,5.27586206896552
-122.41,37.77,52,168,55,32292,275000,1.38181818181818,6.56363636363636,3.05454545454545
-122.41,37.77,52,1628,524,26083,193800,1.07824427480916,3.74618320610687,3.10687022900763
-122.4,37.78,32,313,105,25742,350000,1.25714285714286,3.35238095238095,2.98095238095238
-122.41,37.77,52,582,222,34671,250000,1.24324324324324,3.82432432432432,2.62162162162162
-122.41,37.78,52,1055,382,18519,32500,1.10471204188482,2.6544502617801,2.76178010471204
-122.39,37.78,3,1441,919,47105,275000,1.2829162132753,3.76931447225245,1.56800870511425
-122.39,37.78,5,725,392,36037,187500,1.31377551020408,3.58418367346939,1.84948979591837
-122.39,37.79,52,113,27,46563,350000,0.888888888888889,3.48148148148148,4.18518518518519
-122.37,37.81,26,4531,962,27909,250000,1.08627858627859,5.62993762993763,4.70997920997921
-122.4,37.78,52,286,148,16125,112500,1.36486486486486,3.13513513513514,1.93243243243243
-122.4,37.77,52,1061,68,43958,225000,0.926470588235294,2.11764705882353,15.6029411764706
-122.42,37.77,52,421,255,20548,162500,1.26666666666667,2.97647058823529,1.65098039215686
-122.42,37.77,52,1136,436,13750,312500,1.13073394495413,2.69724770642202,2.60550458715596
-122.42,37.76,37,1846,557,13365,225000,1.0556552962298,2.31777378815081,3.31418312387792
-122.42,37.77,52,1266,626,27794,350000,1.04792332268371,3.49041533546326,2.0223642172524
-122.42,37.77,52,2619,1242,25755,325000,1.05877616747182,3.40257648953301,2.10869565217391
-122.42,37.76,52,2259,979,25403,250000,1.05209397344229,3.66394279877426,2.30745658835546
-122.43,37.77,52,1438,733,36031,275000,1.06275579809004,3.70259208731241,1.96180081855389
-122.43,37.76,52,868,329,38261,250000,1.07294832826748,4.80851063829787,2.63829787234043
-122.43,37.76,52,1051,562,28458,350000,1.00711743772242,4.00355871886121,1.87010676156584
-122.44,37.76,52,1145,666,42222,361600,1.02552552552553,4.44294294294294,1.71921921921922
-122.44,37.76,30,1935,1139,46053,386100,1.06233538191396,4.46795434591747,1.69885864793679
-122.44,37.75,28,2232,1321,43232,316200,1.04542013626041,3.73202119606359,1.68962906888721
-122.44,37.76,35,580,388,40500,423100,1.08762886597938,4.07474226804124,1.49484536082474
-122.44,37.76,50,945,544,52519,376600,1.04595588235294,4.75919117647059,1.73713235294118
-122.45,37.76,51,810,442,56235,500001,1.03393665158371,5.80090497737557,1.83257918552036
-122.44,37.76,52,784,430,33702,370000,1.09767441860465,4.57674418604651,1.82325581395349
